samplename	var_	count	acc_var_	original_varname	acc_varname	groupid	notes	groupname	higher_groupid	included_in_percent_sum	make_percent	percentage
Champvillair_a10	702	1.0	702.0	Carboni grandi contati	Charcoal 50-250µm	CHAR	GroupID taken from spreadsheet	Charcoal	CHAR	False	False	
Champvillair_a10	701	11.0	701.0	Carboni piccoli contati	Charcoal <50µm	CHAR	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Charcoal	CHAR	False	False	
Champvillair_a10	704	388.0	704.0	Concentrazione carbone P (Part/cm3)	Charcoal <50µm concentration	CHAR	GroupID taken from POLNET. Only one taxon matched that acc_varname.	Charcoal	CHAR	False	False	
Champvillair_a10	706	388.0	706.0	Concentrazione carbone tot (Part/cm3)	Concentration charcoal	CHAR	GroupID taken from POLNET. Only one taxon matched that acc_varname.	Charcoal	CHAR	False	False	
Champvillair_a10	7	2.0	7.0	Artemisia	Artemisia	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.	Herbs	HERB	True	True	0.3454231433506045
Champvillair_a10	485	9.0	59.0	Labiatae	Lamiaceae	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.	Herbs	HERB	True	True	1.5544041450777202
Champvillair_a10	599	3.0	483.0	Phyteuma	Phyteuma-type	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.	Herbs	HERB	True	True	0.5181347150259068
Champvillair_a10	221	4.0	60.0	Plantago lanceolata type	Plantago lanceolata-type	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.	Herbs	HERB	True	True	0.690846286701209
Champvillair_a10	628	6.0	135.0	Ranunculaceae ND	Ranunculaceae	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.	Herbs	HERB	True	True	1.0362694300518136
Champvillair_a10	250	4.0	95.0	Rumex acetosa type	Rumex acetosa-type	HERB	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.	Herbs	HERB	True	True	0.690846286701209
Champvillair_a10	703	23062.0	695.0	Concentrazione pollinica (gran/cm3)	Concentration pollen	NOPO	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Nonpollen	NOPO	False	False	
Champvillair_a10	700	186.0	559.0	Lycopodium cont	Lycopodium (counted)	NOPO	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Nonpollen	NOPO	False	False	
Champvillair_a10	693	9.0	693.0	Volume (cm3)	Volume of sample (cm3)	NOPO	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Nonpollen	NOPO	False	False	
Champvillair_a10	560	4.0	321.0	Abies	Abies	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	0.690846286701209
Champvillair_a10	5	85.0	5.0	Alnus	Alnus	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	14.680483592400693
Champvillair_a10	12	6.0	12.0	Betula	Betula	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	1.0362694300518136
Champvillair_a10	441	17.0	19.0	Castanea	Castanea sativa	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	2.936096718480138
Champvillair_a10	201	21.0	31.0	Corylus	Corylus	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	3.6269430051813467
Champvillair_a10	192	4.0	42.0	Fagus	Fagus	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	0.690846286701209
Champvillair_a10	57	6.0	57.0	Juglans	Juglans	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	1.0362694300518136
Champvillair_a10	123	8.0	123.0	Larix	Larix/Pseudotsuga	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	1.381692573402418
Champvillair_a10	442	8.0	68.0	Olea	Olea europaea	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	1.381692573402418
Champvillair_a10	571	3.0	70.0	Ostrya	Ostrya/Carpinus orientalis	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	0.5181347150259068
Champvillair_a10	126	237.0	126.0	Picea	Picea	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	40.932642487046635
Champvillair_a10	573	89.0	124.0	Pinus cembra	Pinus cembra-type	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	15.3713298791019
Champvillair_a10	574	52.0	125.0	Pinus sylvestris/mugo	Pinus sylvestris-type	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	8.981001727115718
Champvillair_a10	577	2.0	86.0	Quercus caducifolia	Quercus robur-type	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	0.3454231433506045
Champvillair_a10	107	5.0	107.0	Sorbus	Sorbus-type	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, consistent at the groupID level.	Trees and shrubs	TRSH	True	True	0.8635578583765112
Champvillair_a10	540	4.0	540.0	Vaccinium	Vaccinium	TRSH	GroupID taken from POLNET. Many taxa matched that acc_varname, inconsistent at the groupID level, but all consistent for their higher_groupID.	Trees and shrubs	TRSH	True	True	0.690846286701209
